customer_id,arrival_time,service_start_time,service_end_time,interarrival_sec,service_time_sec,service_type,queue_at_arrival,wait_time_sec,system_time_sec,interarrival_min,service_time_min,wait_time_min,system_time_min
1,2024-01-01 08:00:00.000000,2024-01-01 08:00:00.000000,2024-01-01 08:04:47.327480,13.643344476201923,287.32748040338805,food,1,0.0,287.32748,0.22738907460336538,4.788791340056467,0.0,4.788791333333333
2,2024-01-01 08:01:33.139481,2024-01-01 08:04:47.327480,2024-01-01 08:07:18.168364,93.139481216906,150.84088362244597,food,1,194.187999,345.028883,1.5523246869484335,2.5140147270407662,3.2364666499999997,5.750481383333334
3,2024-01-01 08:01:48.971598,2024-01-01 08:07:18.168364,2024-01-01 08:09:12.805967,15.83211678205648,114.63760336836903,food,1,329.196766,443.834369,0.26386861303427467,1.9106267228061504,5.486612766666667,7.397239483333333
4,2024-01-01 08:01:56.207875,2024-01-01 08:09:12.805967,2024-01-01 08:12:07.449418,7.236277230926517,174.6434509192763,food,1,436.598092,611.241543,0.12060462051544195,2.910724181987938,7.276634866666667,10.18735905
5,2024-01-01 08:03:26.084769,2024-01-01 08:12:07.449418,2024-01-01 08:12:55.089379,89.87689357578957,47.63996020766118,drink,1,521.364649,569.00461,1.4979482262631594,0.7939993367943531,8.689410816666667,9.483410166666665
6,2024-01-01 08:03:39.346228,2024-01-01 08:12:55.089379,2024-01-01 08:17:19.027754,13.26145902360512,263.93837591499585,food,1,555.743151,819.681526,0.22102431706008532,4.398972931916598,9.26238585,13.661358766666666
7,2024-01-01 08:05:43.400475,2024-01-01 08:17:19.027754,2024-01-01 08:20:58.733457,124.05424675104605,219.70570275650638,food,1,695.627279,915.332982,2.0675707791841007,3.6617617126084396,11.593787983333334,15.2555497
8,2024-01-01 08:06:06.404444,2024-01-01 08:20:58.733457,2024-01-01 08:24:04.576948,23.00396979771357,185.84349052429374,food,1,892.329013,1078.172504,0.3833994966285595,3.097391508738229,14.872150216666666,17.969541733333333
9,2024-01-01 08:07:21.400298,2024-01-01 08:24:04.576948,2024-01-01 08:25:07.136582,74.9958540779282,62.55963469463474,drink,1,1003.17665,1065.736284,1.2499309012988034,1.0426605782439122,16.719610833333334,17.7622714
10,2024-01-01 08:07:46.413968,2024-01-01 08:25:07.136582,2024-01-01 08:26:55.331342,25.013669418286927,108.19475941388998,food,1,1040.722614,1148.917374,0.4168944903047821,1.8032459902314997,17.3453769,19.148622900000003
11,2024-01-01 08:08:24.681100,2024-01-01 08:26:55.331342,2024-01-01 08:29:06.447937,38.267132466832884,131.1165947400751,food,1,1110.650242,1241.766837,0.6377855411138814,2.185276579001252,18.510837366666667,20.696113949999997
12,2024-01-01 08:08:51.614462,2024-01-01 08:29:06.447937,2024-01-01 08:31:05.041050,26.93336125118495,118.59311356574666,food,1,1214.833475,1333.426588,0.44888935418641585,1.9765518927624444,20.24722458333333,22.223776466666667
13,2024-01-01 08:09:16.747678,2024-01-01 08:31:05.041050,2024-01-01 08:33:28.144325,25.13321674619983,143.1032744993271,food,1,1308.293372,1451.396647,0.4188869457699972,2.3850545749887853,21.804889533333334,24.189944116666666
14,2024-01-01 08:09:50.671092,2024-01-01 08:33:28.144325,2024-01-01 08:35:09.451764,33.92341351905799,101.30743945145873,food,1,1417.473233,1518.780672,0.5653902253176332,1.6884573241909788,23.62455388333333,25.313011200000002
15,2024-01-01 08:10:29.764378,2024-01-01 08:35:09.451764,2024-01-01 08:38:34.306850,39.09328659362325,204.85508595441948,food,1,1479.687386,1684.542472,0.6515547765603874,3.414251432573658,24.661456433333335,28.07570786666667
16,2024-01-01 08:11:02.132467,2024-01-01 08:38:34.306850,2024-01-01 08:39:16.640178,32.36808871347781,42.33332763481472,drink,1,1652.174383,1694.507711,0.5394681452246302,0.7055554605802453,27.536239716666667,28.241795183333334
17,2024-01-01 08:11:32.502656,2024-01-01 08:39:16.640178,2024-01-01 08:40:56.640178,30.370188524422293,100.0,food,1,1664.137522,1764.137522,0.5061698087403715,1.6666666666666667,27.735625366666667,29.40229203333333
18,2024-01-01 08:11:50.337228,2024-01-01 08:40:56.640178,2024-01-01 08:41:29.453229,17.834572783282205,32.8130510255095,drink,1,1746.30295,1779.116001,0.2972428797213701,0.5468841837584917,29.105049166666667,29.65193335
19,2024-01-01 08:12:17.920623,2024-01-01 08:41:29.453229,2024-01-01 08:44:32.497830,27.583394766741435,183.04460139352503,food,1,1751.532606,1934.577207,0.45972324611235726,3.0507433565587503,29.1922101,32.24295345
20,2024-01-01 08:13:27.619595,2024-01-01 08:44:32.497830,2024-01-01 08:48:12.435524,69.69897208640171,219.93769435472618,food,1,1864.878235,2084.815929,1.1616495347733617,3.6656282392454362,31.081303916666666,34.74693215
21,2024-01-01 08:13:44.903472,2024-01-01 08:48:12.435524,2024-01-01 08:53:42.357376,17.28387699941357,329.9218512732577,food,1,2067.532052,2397.453904,0.28806461665689287,5.4986975212209614,34.45886753333333,39.95756506666667
22,2024-01-01 08:14:19.427111,2024-01-01 08:53:42.357376,2024-01-01 08:59:32.357376,34.523639068757014,350.0,food,1,2362.930265,2712.930265,0.5753939844792836,5.833333333333333,39.38217108333333,45.21550441666667
23,2024-01-01 08:15:17.167894,2024-01-01 08:59:32.357376,2024-01-01 09:02:41.981402,57.74078260475551,189.62402608431069,food,1,2655.189482,2844.813508,0.9623463767459252,3.1604004347385115,44.253158033333335,47.41355846666667
24,2024-01-01 08:15:56.456205,2024-01-01 09:02:41.981402,2024-01-01 09:04:37.989692,39.28831098613714,116.00829045461096,food,1,2805.525197,2921.533487,0.6548051831022856,1.9334715075768494,46.758753283333334,48.69222478333334
25,2024-01-01 08:16:46.798978,2024-01-01 09:04:37.989692,2024-01-01 09:06:17.989692,50.342772636190126,100.0,food,1,2871.190714,2971.190714,0.8390462106031688,1.6666666666666667,47.853178566666664,49.51984523333333
26,2024-01-01 08:16:59.910829,2024-01-01 09:06:17.989692,2024-01-01 09:07:06.202230,13.11185179089686,48.21253754812603,drink,1,2958.078863,3006.291401,0.21853086318161435,0.8035422924687672,49.301314383333334,50.10485668333333
27,2024-01-01 08:17:34.487803,2024-01-01 09:07:06.202230,2024-01-01 09:09:09.607105,34.57697371088801,123.40487503428399,food,1,2971.714427,3095.119302,0.5762828951814669,2.0567479172380665,49.52857378333333,51.5853217
28,2024-01-01 08:17:58.721851,2024-01-01 09:09:09.607105,2024-01-01 09:09:49.622818,24.23404833056559,40.015712877843775,drink,1,3070.885254,3110.900967,0.4039008055094265,0.6669285479640629,51.1814209,51.84834945
29,2024-01-01 08:18:23.623129,2024-01-01 09:09:49.622818,2024-01-01 09:10:27.277656,24.901278043349237,37.654838411282306,drink,1,3085.999689,3123.654527,0.4150213007224873,0.6275806401880384,51.43332815,52.06090878333334
30,2024-01-01 08:19:29.987854,2024-01-01 09:10:27.277656,2024-01-01 09:13:03.412995,66.3647243701662,156.13533914412514,food,1,3057.289802,3213.425141,1.10607873950277,2.6022556524020857,50.95483003333333,53.557085683333334
31,2024-01-01 08:19:55.143384,2024-01-01 09:13:03.412995,2024-01-01 09:17:01.608809,25.15553017085894,238.19581339892818,food,1,3188.269611,3426.465425,0.4192588361809823,3.96993022331547,53.13782685,57.10775708333333
32,2024-01-01 08:20:30.397663,2024-01-01 09:17:01.608809,2024-01-01 09:19:54.898897,35.25427893605655,173.29008785003168,food,1,3391.211146,3564.501234,0.5875713156009426,2.8881681308338614,56.52018576666667,59.408353899999994
33,2024-01-01 08:20:37.641340,2024-01-01 09:19:54.898897,2024-01-01 09:22:30.062149,7.243677383931072,155.163252880439,food,1,3557.257557,3712.420809,0.1207279563988512,2.5860542146739833,59.28762595,61.873680150000006
34,2024-01-01 08:21:52.590133,2024-01-01 09:22:30.062149,2024-01-01 09:24:24.213041,74.94879297620913,114.15089191852319,food,1,3637.472016,3751.622908,1.2491465496034855,1.9025148653087198,60.6245336,62.52704846666666
35,2024-01-01 08:22:41.248421,2024-01-01 09:24:24.213041,2024-01-01 09:26:04.213041,48.658288084658494,100.0,food,1,3702.96462,3802.96462,0.8109714680776415,1.6666666666666667,61.716077000000006,63.38274366666667
36,2024-01-01 08:23:09.481767,2024-01-01 09:26:04.213041,2024-01-01 09:26:43.377346,28.233346032966523,39.16430509112003,drink,1,3774.731274,3813.895579,0.4705557672161087,0.6527384181853338,62.912187900000006,63.564926316666664
37,2024-01-01 08:23:33.026851,2024-01-01 09:26:43.377346,2024-01-01 09:27:27.731956,23.545083889137643,44.35460939018015,drink,1,3790.350495,3834.705105,0.39241806481896074,0.7392434898363358,63.17250825,63.91175175
38,2024-01-01 08:24:14.688639,2024-01-01 09:27:27.731956,2024-01-01 09:32:32.263742,41.66178753120471,304.53178616154776,food,1,3793.043317,4097.575103,0.6943631255200785,5.07552976935913,63.21738861666667,68.29291838333333
39,2024-01-01 08:25:12.027411,2024-01-01 09:32:32.263742,2024-01-01 09:33:18.827036,57.338772324366595,46.56329425767463,drink,1,4040.236331,4086.799625,0.9556462054061099,0.7760549042945771,67.33727218333334,68.11332708333333
40,2024-01-01 08:26:27.556809,2024-01-01 09:33:18.827036,2024-01-01 09:37:10.183309,75.52939756759771,231.3562727944342,food,1,4011.270227,4242.6265,1.2588232927932952,3.855937879907237,66.85450378333333,70.71044166666667
41,2024-01-01 08:27:15.282778,2024-01-01 09:37:10.183309,2024-01-01 09:39:27.906601,47.72596937434553,137.72329182842344,food,1,4194.900531,4332.623823,0.7954328229057589,2.2953881971403907,69.91500885,72.21039705
42,2024-01-01 08:27:45.909732,2024-01-01 09:39:27.906601,2024-01-01 09:41:16.246086,30.626953526775665,108.33948555136277,food,1,4301.996869,4410.336354,0.510449225446261,1.8056580925227128,71.69994781666666,73.5056059
43,2024-01-01 08:28:37.935307,2024-01-01 09:41:16.246086,2024-01-01 09:43:13.250205,52.02557552832971,117.00411828772503,food,1,4358.310779,4475.314898,0.8670929254721619,1.9500686381287506,72.63851298333334,74.58858163333333
44,2024-01-01 08:29:24.491417,2024-01-01 09:43:13.250205,2024-01-01 09:45:20.502396,46.55610933131357,127.25219151606193,food,1,4428.758788,4556.010979,0.7759351555218928,2.120869858601032,73.81264646666666,75.93351631666665
45,2024-01-01 08:29:55.192494,2024-01-01 09:45:20.502396,2024-01-01 09:51:05.992641,30.701077857961828,345.4902443041891,food,1,4525.309902,4870.800147,0.5116846309660305,5.758170738403152,75.4218317,81.18000245
46,2024-01-01 08:30:40.952868,2024-01-01 09:51:05.992641,2024-01-01 09:53:09.033275,45.760373794130814,123.04063445913444,food,1,4825.039773,4948.080407,0.7626728965688468,2.050677240985574,80.41732955,82.46800678333334
47,2024-01-01 08:31:26.210102,2024-01-01 09:53:09.033275,2024-01-01 09:56:48.998886,45.25723344714903,219.96561117816606,food,1,4902.823173,5122.788784,0.7542872241191504,3.666093519636101,81.71371955,85.37981306666667
48,2024-01-01 08:31:54.341050,2024-01-01 09:56:48.998886,2024-01-01 09:58:48.577677,28.130948650419402,119.578790360761,food,1,5094.657836,5214.236627,0.4688491441736567,1.9929798393460167,84.91096393333333,86.90394378333333
49,2024-01-01 08:32:15.042607,2024-01-01 09:58:48.577677,2024-01-01 10:02:35.827636,20.701556432018613,227.24995942415183,food,1,5193.53507,5420.785029,0.34502594053364355,3.787499323735864,86.55891783333333,90.34641715
50,2024-01-01 08:32:58.013407,2024-01-01 10:02:35.827636,2024-01-01 10:03:25.447048,42.97079998544895,49.61941159327036,drink,1,5377.814229,5427.433641,0.7161799997574825,0.8269901932211726,89.63023715,90.45722735
51,2024-01-01 08:33:12.210255,2024-01-01 10:03:25.447048,2024-01-01 10:04:08.567393,14.196848533468714,43.12034522810291,drink,1,5413.236793,5456.357138,0.23661414222447857,0.7186724204683819,90.22061321666666,90.93928563333334
52,2024-01-01 08:33:24.196710,2024-01-01 10:04:08.567393,2024-01-01 10:04:53.078242,11.986455206001363,44.51084968637479,drink,1,5444.370683,5488.881532,0.19977425343335606,0.7418474947729131,90.73951138333334,91.48135886666667
53,2024-01-01 08:33:59.790321,2024-01-01 10:04:53.078242,2024-01-01 10:07:03.506628,35.59361077256411,130.42838557582286,food,1,5453.287921,5583.716307,0.5932268462094019,2.1738064262637145,90.88813201666667,93.06193845
54,2024-01-01 08:34:42.071451,2024-01-01 10:07:03.506628,2024-01-01 10:10:15.243749,42.281130183110704,191.7371206370903,food,1,5541.435177,5733.172298,0.7046855030518451,3.1956186772848385,92.35725295,95.55287163333334
55,2024-01-01 08:35:17.502859,2024-01-01 10:10:15.243749,2024-01-01 10:12:35.119674,35.43140802336386,139.8759253109637,food,1,5697.74089,5837.616815,0.5905234670560643,2.331265421849395,94.96234816666667,97.29361358333334
56,2024-01-01 08:35:55.306204,2024-01-01 10:12:35.119674,2024-01-01 10:14:21.928224,37.8033448288769,106.80855033964241,food,1,5799.81347,5906.62202,0.6300557471479483,1.7801425056607068,96.66355783333333,98.44370033333333
57,2024-01-01 08:36:37.163082,2024-01-01 10:14:21.928224,2024-01-01 10:16:06.798262,41.85687734472956,104.8700378729494,food,1,5864.765142,5969.63518,0.6976146224121593,1.7478339645491565,97.74608570000001,99.49391966666667
58,2024-01-01 08:37:43.671424,2024-01-01 10:16:06.798262,2024-01-01 10:19:01.033403,66.50834262896244,174.23514086578825,food,1,5903.126838,6077.361979,1.108472377149374,2.903919014429804,98.3854473,101.28936631666667
59,2024-01-01 08:38:31.879634,2024-01-01 10:19:01.033403,2024-01-01 10:20:04.982498,48.20820999061944,63.94909507692522,drink,1,6029.153769,6093.102864,0.803470166510324,1.065818251282087,100.48589614999999,101.55171440000001
60,2024-01-01 08:39:19.238902,2024-01-01 10:20:04.982498,2024-01-01 10:20:51.902397,47.35926791540286,46.91989936288126,drink,1,6045.743596,6092.663495,0.789321131923381,0.7819983227146877,100.76239326666668,101.54439158333334
61,2024-01-01 08:39:53.176895,2024-01-01 10:20:51.902397,2024-01-01 10:23:29.253021,33.93799260746539,157.35062347718466,food,1,6058.725502,6216.076126,0.5656332101244231,2.622510391286411,100.97875836666667,103.60126876666666
62,2024-01-01 08:40:27.892197,2024-01-01 10:23:29.253021,2024-01-01 10:26:30.532360,34.71530224703458,181.27933861584518,food,1,6181.360824,6362.640163,0.5785883707839097,3.0213223102640865,103.0226804,106.04400271666667
63,2024-01-01 08:40:54.584374,2024-01-01 10:26:30.532360,2024-01-01 10:30:49.602959,26.692176582964454,259.07059952598235,food,1,6335.947986,6595.018585,0.4448696097160742,4.3178433254330395,105.5991331,109.91697641666666
64,2024-01-01 08:41:31.716952,2024-01-01 10:30:49.602959,2024-01-01 10:33:46.715238,37.13257893702926,177.11227889059134,food,1,6557.886007,6734.998286,0.6188763156171543,2.951871314843189,109.29810011666667,112.24997143333333
65,2024-01-01 08:41:45.403842,2024-01-01 10:33:46.715238,2024-01-01 10:36:08.764721,13.686889841916061,142.0494830679212,food,1,6721.311396,6863.360879,0.22811483069860103,2.367491384465353,112.0218566,114.38934798333334
66,2024-01-01 08:42:52.089904,2024-01-01 10:36:08.764721,2024-01-01 10:40:10.344810,66.68606193952036,241.58008874293827,food,1,6796.674817,7038.254906,1.1114343656586727,4.026334812382305,113.27791361666667,117.30424843333334
67,2024-01-01 08:43:08.608082,2024-01-01 10:40:10.344810,2024-01-01 10:43:20.923418,16.518177741134377,190.57860868370193,food,1,7021.736728,7212.315336,0.2753029623522396,3.1763101447283657,117.02894546666667,120.2052556
68,2024-01-01 08:43:56.759103,2024-01-01 10:43:20.923418,2024-01-01 10:48:01.687457,48.15102059650002,280.764038856091,food,1,7164.164315,7444.928354,0.802517009941667,4.679400647601517,119.40273858333333,124.08213923333332
69,2024-01-01 08:44:58.639393,2024-01-01 10:48:01.687457,2024-01-01 10:48:48.886271,61.88029071351818,47.19881324666287,drink,1,7383.048064,7430.246878,1.0313381785586364,0.7866468874443812,123.05080106666666,123.83744796666666
70,2024-01-01 08:45:46.723754,2024-01-01 10:48:48.886271,2024-01-01 10:50:35.737324,48.08436039834126,106.85105323981655,food,1,7382.162517,7489.01357,0.8014060066390211,1.7808508873302757,123.03604195,124.81689283333334
71,2024-01-01 08:47:24.649676,2024-01-01 10:50:35.737324,2024-01-01 10:51:04.319413,97.92592273195832,28.58208960905202,drink,1,7391.087648,7419.669737,1.6320987121993054,0.47636816015086697,123.18479413333333,123.66116228333334
72,2024-01-01 08:47:30.225734,2024-01-01 10:51:04.319413,2024-01-01 10:55:56.632305,5.576057280480607,292.312891931352,food,1,7414.093679,7706.406571,0.09293428800801012,4.8718815321892,123.56822798333333,128.44010951666667
73,2024-01-01 08:47:51.837514,2024-01-01 10:55:56.632305,2024-01-01 11:00:56.482501,21.61178055935302,299.8501957000552,food,1,7684.794791,7984.644987,0.36019634265588363,4.997503261667587,128.07991318333333,133.07741645
74,2024-01-01 08:48:53.123215,2024-01-01 11:00:56.482501,2024-01-01 11:01:39.328271,61.285701192637426,42.84576944060879,drink,1,7923.359286,7966.205056,1.0214283532106239,0.7140961573434799,132.0559881,132.77008426666666
75,2024-01-01 08:49:04.752292,2024-01-01 11:01:39.328271,2024-01-01 11:02:19.730023,11.629076287051712,40.401752146368146,drink,1,7954.575979,7994.977731,0.19381793811752854,0.6733625357728025,132.57626631666668,133.24962885
76,2024-01-01 08:49:21.631256,2024-01-01 11:02:19.730023,2024-01-01 11:06:53.285790,16.8789643480511,273.55576698032246,food,1,7978.098767,8251.654534,0.28131607246751833,4.559262783005375,132.96831278333335,137.52757556666666
77,2024-01-01 08:50:01.927970,2024-01-01 11:06:53.285790,2024-01-01 11:08:44.619714,40.29671425043232,111.3339241782501,food,1,8211.35782,8322.691744,0.6716119041738721,1.855565402970835,136.85596366666667,138.71152906666666
