customer_id,arrival_time,service_start_time,service_end_time,interarrival_sec,service_time_sec,service_type,queue_at_arrival,wait_time_sec,system_time_sec,interarrival_min,service_time_min,wait_time_min,system_time_min
1,2024-01-01 08:00:00.000000,2024-01-01 08:00:00.000000,2024-01-01 08:03:29.302872,24.584425507156993,209.30287240065098,food,1,0.0,209.302872,0.4097404251192832,3.4883812066775164,0.0,3.4883812
2,2024-01-01 08:00:16.393188,2024-01-01 08:03:29.302872,2024-01-01 08:07:19.356171,16.39318756349178,230.05329888972665,food,1,192.909684,422.962983,0.27321979272486296,3.834221648162111,3.2151614,7.04938305
3,2024-01-01 08:01:17.481492,2024-01-01 08:07:19.356171,2024-01-01 08:10:38.582670,61.088304903915265,199.2264986095482,food,1,361.874679,561.101178,1.0181384150652544,3.32044164349247,6.0312446500000005,9.3516863
4,2024-01-01 08:03:12.766694,2024-01-01 08:10:38.582670,2024-01-01 08:11:25.046391,115.28520142835448,46.46372145717743,drink,1,445.815976,492.279697,1.921420023805908,0.7743953576196237,7.430266266666666,8.204661616666666
5,2024-01-01 08:04:01.311236,2024-01-01 08:11:25.046391,2024-01-01 08:13:54.325244,48.544542095699285,149.27885231123983,food,1,443.735155,593.014008,0.8090757015949881,2.4879808718539973,7.395585916666667,9.8835668
6,2024-01-01 08:04:56.692419,2024-01-01 08:13:54.325244,2024-01-01 08:14:53.060764,55.38118256694087,58.73552020497941,drink,1,537.632825,596.368345,0.9230197094490146,0.9789253367496568,8.960547083333333,9.939472416666666
7,2024-01-01 08:05:37.770336,2024-01-01 08:14:53.060764,2024-01-01 08:15:42.757255,41.07791777502256,49.69649129019247,drink,1,555.290428,604.986919,0.6846319629170428,0.8282748548365412,9.254840466666668,10.083115316666666
8,2024-01-01 08:05:54.905846,2024-01-01 08:15:42.757255,2024-01-01 08:16:32.587954,17.13550918833679,49.830698630761624,drink,1,587.851409,637.682108,0.28559181980561316,0.830511643846027,9.797523483333332,10.628035133333332
9,2024-01-01 08:06:39.703002,2024-01-01 08:16:32.587954,2024-01-01 08:19:24.524577,44.797156133852994,171.93662327195702,food,1,592.884952,764.821575,0.7466192688975499,2.8656103878659502,9.881415866666666,12.747026250000001
10,2024-01-01 08:07:33.314610,2024-01-01 08:19:24.524577,2024-01-01 08:21:36.447153,53.6116085225568,131.92257615111396,food,1,711.209967,843.132543,0.89352680870928,2.198709602518566,11.85349945,14.05220905
11,2024-01-01 08:08:32.758141,2024-01-01 08:21:36.447153,2024-01-01 08:23:24.348129,59.443530919708195,107.90097615670501,food,1,783.689012,891.589988,0.9907255153284699,1.7983496026117503,13.061483533333334,14.859833133333332
12,2024-01-01 08:10:17.003828,2024-01-01 08:23:24.348129,2024-01-01 08:25:22.936459,104.24568698366869,118.58832958534492,food,1,787.344301,905.932631,1.7374281163944783,1.9764721597557486,13.122405016666667,15.098877183333334
13,2024-01-01 08:11:28.174759,2024-01-01 08:25:22.936459,2024-01-01 08:28:05.354435,71.1709306701629,162.4179763350717,food,1,834.7617,997.179676,1.1861821778360484,2.706966272251195,13.912695000000001,16.619661266666665
14,2024-01-01 08:13:13.222403,2024-01-01 08:28:05.354435,2024-01-01 08:30:19.764860,105.04764434259027,134.41042437026212,food,1,892.132032,1026.542457,1.7507940723765045,2.240173739504369,14.8688672,17.10904095
15,2024-01-01 08:14:29.231301,2024-01-01 08:30:19.764860,2024-01-01 08:32:48.484510,76.00889746179355,148.7196504559592,food,1,950.533559,1099.253209,1.2668149576965593,2.4786608409326534,15.842225983333332,18.320886816666665
16,2024-01-01 08:15:41.400647,2024-01-01 08:32:48.484510,2024-01-01 08:35:32.674425,72.16934693261388,164.1899144302234,food,1,1027.083863,1191.273778,1.202822448876898,2.7364985738370566,17.118064383333333,19.854562966666666
17,2024-01-01 08:17:01.048994,2024-01-01 08:35:32.674425,2024-01-01 08:36:15.426644,79.64834608342188,42.75221951943347,drink,1,1111.625431,1154.37765,1.3274724347236981,0.7125369919905578,18.527090516666664,19.239627499999997
18,2024-01-01 08:17:32.412497,2024-01-01 08:36:15.426644,2024-01-01 08:37:14.014118,31.363502992723994,58.58747429081728,drink,1,1123.014147,1181.601621,0.5227250498787332,0.9764579048469547,18.716902450000003,19.69336035
19,2024-01-01 08:18:58.162839,2024-01-01 08:37:14.014118,2024-01-01 08:39:44.467425,85.75034253110118,150.45330662063859,food,1,1095.851279,1246.304586,1.429172375518353,2.5075551103439766,18.264187983333333,20.7717431
20,2024-01-01 08:19:43.106275,2024-01-01 08:39:44.467425,2024-01-01 08:41:17.184817,44.94343606030428,92.71739227694142,food,1,1201.36115,1294.078542,0.749057267671738,1.545289871282357,20.022685833333334,21.567975699999998
21,2024-01-01 08:20:28.966058,2024-01-01 08:41:17.184817,2024-01-01 08:44:44.179155,45.859782639484806,206.99433740418758,food,1,1248.218759,1455.213097,0.7643297106580801,3.4499056234031262,20.803645983333336,24.253551616666666
22,2024-01-01 08:21:24.920970,2024-01-01 08:44:44.179155,2024-01-01 08:45:25.168728,55.95491233954764,40.98957358740317,drink,1,1399.258185,1440.247758,0.932581872325794,0.6831595597900528,23.32096975,24.0041293
23,2024-01-01 08:22:07.303981,2024-01-01 08:45:25.168728,2024-01-01 08:46:50.168728,42.38301102169952,85.0,food,1,1397.864747,1482.864747,0.7063835170283252,1.4166666666666667,23.297745783333333,24.71441245
24,2024-01-01 08:22:34.426470,2024-01-01 08:46:50.168728,2024-01-01 08:47:23.538116,27.122488710795793,33.36938806579177,drink,1,1455.742258,1489.111646,0.4520414785132632,0.5561564677631962,24.262370966666666,24.818527433333333
25,2024-01-01 08:23:27.861392,2024-01-01 08:47:23.538116,2024-01-01 08:47:57.243484,53.43492259144922,33.70536775050349,drink,1,1435.676724,1469.382092,0.8905820431908203,0.5617561291750582,23.9279454,24.489701533333335
26,2024-01-01 08:24:13.857392,2024-01-01 08:47:57.243484,2024-01-01 08:48:45.973911,45.99599910597679,48.73042646120547,drink,1,1423.386092,1472.116519,0.7665999850996132,0.8121737743534244,23.72310153333333,24.535275316666667
27,2024-01-01 08:24:58.845110,2024-01-01 08:48:45.973911,2024-01-01 08:49:30.140003,44.987718593969,44.16609292235268,drink,1,1427.128801,1471.294893,0.7497953098994833,0.7361015487058781,23.785480016666668,24.52158155
28,2024-01-01 08:25:49.027389,2024-01-01 08:49:30.140003,2024-01-01 08:51:31.522952,50.18227834194711,121.38294827105338,food,1,1421.112614,1542.495563,0.8363713056991186,2.0230491378508897,23.685210233333333,25.70825938333333
29,2024-01-01 08:25:59.001335,2024-01-01 08:51:31.522952,2024-01-01 08:52:28.198779,9.973946012236663,56.67582751675471,drink,1,1532.521617,1589.197444,0.1662324335372777,0.9445971252792451,25.54202695,26.486624066666664
30,2024-01-01 08:26:44.195851,2024-01-01 08:52:28.198779,2024-01-01 08:54:56.903501,45.19451672588035,148.7047220273695,food,1,1544.002928,1692.70765,0.7532419454313392,2.4784120337894917,25.733382133333336,28.211794166666667
31,2024-01-01 08:28:36.579553,2024-01-01 08:54:56.903501,2024-01-01 08:57:24.549035,112.38370200111406,147.64553409848563,food,1,1580.323948,1727.969482,1.8730617000185676,2.460758901641427,26.338732466666666,28.799491366666665
32,2024-01-01 08:30:24.030796,2024-01-01 08:57:24.549035,2024-01-01 08:59:56.407440,107.45124260047959,151.85840447815892,food,1,1620.518239,1772.376644,1.7908540433413265,2.530973407969315,27.00863731666667,29.539610733333333
33,2024-01-01 08:31:18.589248,2024-01-01 08:59:56.407440,2024-01-01 09:02:37.961593,54.55845219524589,161.55415320181334,food,1,1717.818192,1879.372345,0.9093075365874316,2.6925692200302223,28.6303032,31.322872416666666
34,2024-01-01 08:32:12.046663,2024-01-01 09:02:37.961593,2024-01-01 09:03:07.961593,53.457414493763196,30.0,drink,1,1825.91493,1855.91493,0.8909569082293866,0.5,30.4319155,30.9319155
35,2024-01-01 08:32:19.831009,2024-01-01 09:03:07.961593,2024-01-01 09:05:08.343413,7.784346720900449,120.38181994279792,food,1,1848.130584,1968.512404,0.12973911201500749,2.0063636657132986,30.8021764,32.808540066666666
36,2024-01-01 08:32:57.318662,2024-01-01 09:05:08.343413,2024-01-01 09:06:33.343413,37.487652523678825,85.0,food,1,1931.024751,2016.024751,0.6247942087279804,1.4166666666666667,32.18374585,33.600412516666665
37,2024-01-01 08:34:16.514754,2024-01-01 09:06:33.343413,2024-01-01 09:08:49.093823,79.19609262048154,135.75040986045244,food,1,1936.828659,2072.579069,1.3199348770080257,2.2625068310075407,32.28047765,34.542984483333335
38,2024-01-01 08:34:58.257234,2024-01-01 09:08:49.093823,2024-01-01 09:11:03.197084,41.7424797077463,134.10326108949462,food,1,2030.836589,2164.93985,0.695707995129105,2.235054351491577,33.84727648333333,36.08233083333334
39,2024-01-01 08:36:32.807912,2024-01-01 09:11:03.197084,2024-01-01 09:12:05.834536,94.55067795609139,62.63745184705552,drink,1,2070.389172,2133.026624,1.5758446326015232,1.0439575307842588,34.506486200000005,35.55044373333333
40,2024-01-01 08:38:04.164241,2024-01-01 09:12:05.834536,2024-01-01 09:15:17.603305,91.3563286066281,191.76876894236446,food,1,2041.670295,2233.439064,1.5226054767771349,3.1961461490394076,34.027838249999995,37.2239844
41,2024-01-01 08:38:41.181074,2024-01-01 09:15:17.603305,2024-01-01 09:16:08.442155,37.01683346166297,50.838850675533145,drink,1,2196.422231,2247.261081,0.6169472243610495,0.8473141779255524,36.60703718333333,37.45435135
42,2024-01-01 08:39:38.209199,2024-01-01 09:16:08.442155,2024-01-01 09:16:49.437100,57.02812511414873,40.9949449164434,drink,1,2190.232956,2231.227901,0.9504687519024788,0.6832490819407233,36.5038826,37.187131683333334
43,2024-01-01 08:41:35.562546,2024-01-01 09:16:49.437100,2024-01-01 09:17:44.229356,117.35334659518436,54.79225557564033,drink,1,2113.874554,2168.66681,1.9558891099197393,0.9132042595940055,35.231242566666666,36.14444683333333
44,2024-01-01 08:41:54.700895,2024-01-01 09:17:44.229356,2024-01-01 09:19:38.849631,19.138348668673245,114.62027505155015,food,1,2149.528461,2264.148736,0.31897247781122073,1.910337917525836,35.82547435,37.73581226666667
45,2024-01-01 08:42:37.028163,2024-01-01 09:19:38.849631,2024-01-01 09:21:53.083317,42.327268377409276,134.2336857469955,food,1,2221.821468,2356.055154,0.7054544729568213,2.237228095783258,37.030357800000004,39.2675859
46,2024-01-01 08:42:54.725846,2024-01-01 09:21:53.083317,2024-01-01 09:24:53.603194,17.697683611300356,180.51987726980647,food,1,2338.357471,2518.877348,0.2949613935216726,3.008664621163441,38.97262451666666,41.981289133333334
47,2024-01-01 08:43:24.595162,2024-01-01 09:24:53.603194,2024-01-01 09:26:47.201500,29.869315667848863,113.59830622709869,food,1,2489.008032,2602.606338,0.497821927797481,1.8933051037849782,41.4834672,43.3767723
48,2024-01-01 08:45:41.068105,2024-01-01 09:26:47.201500,2024-01-01 09:27:46.481001,136.4729426574035,59.279500949395015,drink,1,2466.133395,2525.412896,2.2745490442900587,0.9879916824899169,41.102223249999994,42.09021493333333
49,2024-01-01 08:46:23.386341,2024-01-01 09:27:46.481001,2024-01-01 09:30:31.031978,42.318236326596036,164.55097664307652,food,1,2483.09466,2647.645637,0.7053039387766006,2.742516277384609,41.384911,44.12742728333333
50,2024-01-01 08:46:35.522056,2024-01-01 09:30:31.031978,2024-01-01 09:32:11.874736,12.135714714114023,100.84275826796055,food,1,2635.509922,2736.35268,0.20226191190190038,1.6807126377993424,43.92516536666667,45.605878
51,2024-01-01 08:47:02.453045,2024-01-01 09:32:11.874736,2024-01-01 09:35:11.732842,26.930988827403837,179.85810572065148,food,1,2709.421691,2889.279797,0.44884981379006395,2.9976350953441915,45.15702818333333,48.154663283333335
52,2024-01-01 08:47:18.736232,2024-01-01 09:35:11.732842,2024-01-01 09:36:09.512771,16.283187004511927,57.77992883520107,drink,1,2872.99661,2930.776539,0.2713864500751988,0.9629988139200178,47.88327683333333,48.84627565
53,2024-01-01 08:48:17.072462,2024-01-01 09:36:09.512771,2024-01-01 09:38:27.972257,58.336229973852916,138.45948644753958,food,1,2872.440309,3010.899795,0.9722704995642153,2.307658107458993,47.87400515,50.18166325
54,2024-01-01 08:49:25.235261,2024-01-01 09:38:27.972257,2024-01-01 09:39:05.299729,68.16279977515603,37.32747158761287,drink,1,2942.736996,2980.064468,1.1360466629192671,0.6221245264602145,49.0456166,49.66774113333334
55,2024-01-01 08:50:51.635637,2024-01-01 09:39:05.299729,2024-01-01 09:39:41.270844,86.40037557300808,35.97111573994202,drink,1,2893.664092,2929.635207,1.4400062595501346,0.5995185956657003,48.227734866666665,48.82725344999999
56,2024-01-01 08:52:08.423058,2024-01-01 09:39:41.270844,2024-01-01 09:41:35.556518,76.78742143762528,114.28567409331907,food,1,2852.847786,2967.13346,1.2797903572937548,1.9047612348886511,47.547463099999995,49.452224333333334
57,2024-01-01 08:52:28.250601,2024-01-01 09:41:35.556518,2024-01-01 09:42:31.152841,19.82754269564133,55.59632248608744,drink,1,2947.305917,3002.90224,0.3304590449273555,0.926605374768124,49.12176528333334,50.04837066666666
58,2024-01-01 08:53:34.428726,2024-01-01 09:42:31.152841,2024-01-01 09:43:05.774089,66.17812466368422,34.62124765638043,drink,1,2936.724115,2971.345363,1.102968744394737,0.5770207942730072,48.94540191666667,49.52242271666667
59,2024-01-01 08:54:23.288660,2024-01-01 09:43:05.774089,2024-01-01 09:45:38.898950,48.8599338934171,153.12486115963029,food,1,2922.485429,3075.61029,0.8143322315569517,2.5520810193271712,48.70809048333333,51.2601715
60,2024-01-01 08:55:56.758250,2024-01-01 09:45:38.898950,2024-01-01 09:47:11.423437,93.46959071647203,92.5244876964392,food,1,2982.1407,3074.665187,1.5578265119412005,1.5420747949406532,49.702345,51.244419783333335
61,2024-01-01 08:57:18.533137,2024-01-01 09:47:11.423437,2024-01-01 09:49:17.738518,81.7748869934828,126.31508052814725,food,1,2992.8903,3119.205381,1.3629147832247133,2.1052513421357877,49.881505,51.98675635
