customer_id,arrival_time,service_start_time,service_end_time,interarrival_sec,service_time_sec,service_type,queue_at_arrival,wait_time_sec,system_time_sec,interarrival_min,service_time_min,wait_time_min,system_time_min
1,2024-01-01 08:00:00.000000,2024-01-01 08:00:00.000000,2024-01-01 08:00:37.673629,64.65056876766305,37.67362906587946,drink,1,0.0,37.673629,1.0775094794610507,0.6278938177646577,0.0,0.6278938166666667
2,2024-01-01 08:01:56.266457,2024-01-01 08:01:56.266457,2024-01-01 08:02:38.744840,116.26645684101042,42.478382848077814,drink,0,0.0,42.478383,1.937774280683507,0.7079730474679635,0.0,0.70797305
3,2024-01-01 08:02:39.324145,2024-01-01 08:02:39.324145,2024-01-01 08:03:22.254454,43.05768814533182,42.93030880688619,drink,0,0.0,42.930309,0.7176281357555303,0.7155051467814365,0.0,0.71550515
4,2024-01-01 08:03:07.512847,2024-01-01 08:03:22.254454,2024-01-01 08:03:58.707413,28.188702146660642,36.452959153913085,drink,1,14.741607,51.194566,0.46981170244434406,0.6075493192318847,0.24569345,0.8532427666666667
5,2024-01-01 08:04:05.102801,2024-01-01 08:04:05.102801,2024-01-01 08:04:57.409021,57.589953989985744,52.30622029046246,drink,0,0.0,52.30622,0.9598325664997625,0.8717703381743743,0.0,0.8717703333333334
6,2024-01-01 08:05:16.254195,2024-01-01 08:05:16.254195,2024-01-01 08:06:05.353244,71.15139369000148,49.09904887288653,drink,0,0.0,49.099049,1.1858565615000247,0.8183174812147754,0.0,0.8183174833333333
7,2024-01-01 08:05:44.811944,2024-01-01 08:06:05.353244,2024-01-01 08:06:50.201262,28.55774917482831,44.848018711708825,drink,1,20.5413,65.389318,0.4759624862471385,0.7474669785284804,0.342355,1.0898219666666666
8,2024-01-01 08:06:29.660110,2024-01-01 08:06:50.201262,2024-01-01 08:08:43.683739,44.848165585912874,113.48247672632895,food,1,20.541152,134.023629,0.7474694264318812,1.8913746121054826,0.3423525333333333,2.23372715
9,2024-01-01 08:06:51.830185,2024-01-01 08:08:43.683739,2024-01-01 08:09:26.617894,22.170075078745434,42.93415483041564,drink,1,111.853554,154.787709,0.3695012513124239,0.715569247173594,1.8642259,2.5797951500000003
10,2024-01-01 08:07:52.223384,2024-01-01 08:09:26.617894,2024-01-01 08:10:08.630829,60.39319954779421,42.012935258262814,drink,1,94.39451,136.407445,1.0065533257965702,0.7002155876377135,1.5732418333333333,2.2734574166666666
11,2024-01-01 08:08:30.515338,2024-01-01 08:10:08.630829,2024-01-01 08:10:55.991800,38.29195340280636,47.36097038854564,drink,1,98.115491,145.476462,0.6381992233801059,0.7893495064757606,1.6352581833333335,2.4246077
12,2024-01-01 08:09:24.666875,2024-01-01 08:10:55.991800,2024-01-01 08:12:04.047426,54.15153714787901,68.05562687862106,drink,1,91.324925,159.380551,0.9025256191313169,1.1342604479770175,1.5220820833333333,2.6563425166666668
13,2024-01-01 08:09:41.223632,2024-01-01 08:12:04.047426,2024-01-01 08:13:39.047426,16.55675694011792,95.0,food,1,142.823794,237.823794,0.27594594900196534,1.5833333333333333,2.3803965666666667,3.9637298999999997
14,2024-01-01 08:10:31.635414,2024-01-01 08:13:39.047426,2024-01-01 08:14:06.047426,50.41178232843473,27.0,drink,1,187.412012,214.412012,0.8401963721405789,0.45,3.1235335333333336,3.5735335333333333
15,2024-01-01 08:10:51.994028,2024-01-01 08:14:06.047426,2024-01-01 08:14:54.871978,20.358613793585487,48.82455105697211,drink,1,194.053398,242.87795,0.33931022989309145,0.8137425176162019,3.2342232999999996,4.0479658333333335
16,2024-01-01 08:11:13.371519,2024-01-01 08:14:54.871978,2024-01-01 08:18:56.064060,21.377491223339888,241.19208199865056,food,1,221.500459,462.692541,0.35629152038899814,4.019868033310843,3.6916743166666666,7.71154235
17,2024-01-01 08:12:03.176107,2024-01-01 08:18:56.064060,2024-01-01 08:19:44.282186,49.80458802643643,48.218126021017305,drink,1,412.887953,461.106079,0.8300764671072738,0.8036354336836218,6.881465883333333,7.685101316666667
18,2024-01-01 08:12:54.501295,2024-01-01 08:19:44.282186,2024-01-01 08:20:22.996342,51.32518829277379,38.71415690556002,drink,1,409.780891,448.495047,0.8554198048795632,0.6452359484260003,6.829681516666667,7.47491745
